congress,chamber,rollnumber,icpsr,cast_code
115,Senate,11,40906,6
115,Senate,11,40908,6
115,Senate,11,40909,6
115,Senate,11,40910,6
115,Senate,11,40915,6
115,Senate,11,40916,6
115,Senate,11,41101,6
115,Senate,11,41102,1
115,Senate,11,41104,1
115,Senate,11,41107,1
115,Senate,11,41110,1
115,Senate,11,41111,1
115,Senate,11,41112,6
115,Senate,11,41300,6
115,Senate,11,41301,6
115,Senate,11,41302,1
115,Senate,11,41303,6
115,Senate,11,41304,1
115,Senate,11,41305,6
115,Senate,11,41308,6
115,Senate,11,41500,1
115,Senate,11,41501,1
115,Senate,11,41502,1
115,Senate,11,41503,1
115,Senate,11,41504,1
115,Senate,11,41505,1
115,Senate,11,41700,6
115,Senate,11,41701,6
115,Senate,11,41702,6
115,Senate,11,41703,1
115,Senate,11,49300,9
115,Senate,11,49308,6
115,Senate,11,49700,9
115,Senate,11,49703,1
115,Senate,11,49706,1
115,Senate,11,94659,1
115,Senate,12,14009,6
115,Senate,12,14226,6
115,Senate,12,14307,1
115,Senate,12,14435,1
115,Senate,12,14503,6
115,Senate,12,14651,1
115,Senate,12,14852,6
115,Senate,12,14858,1
115,Senate,12,14871,1
115,Senate,12,14921,6
115,Senate,12,15015,1
115,Senate,12,15021,1
115,Senate,12,15039,6
115,Senate,12,15408,1
115,Senate,12,15424,6
115,Senate,12,20100,6
115,Senate,12,20101,6
115,Senate,12,20146,6
115,Senate,12,20330,1
115,Senate,12,20707,1
115,Senate,12,20713,1
115,Senate,12,20717,1
115,Senate,12,20730,6
115,Senate,12,20735,1
115,Senate,12,20919,6
115,Senate,12,20923,1
115,Senate,12,20930,1
115,Senate,12,21112,6
115,Senate,12,21133,6
115,Senate,12,21166,6
115,Senate,12,21173,6
115,Senate,12,21301,6
115,Senate,12,21325,1
115,Senate,12,21338,6
115,Senate,12,29142,1
115,Senate,12,29147,1
115,Senate,12,29345,6
115,Senate,12,29373,1
115,Senate,12,29386,6
115,Senate,12,29389,1
115,Senate,12,29534,6
115,Senate,12,29548,6
115,Senate,12,29566,6
115,Senate,12,29722,6
115,Senate,12,29732,1
115,Senate,12,29735,6
115,Senate,12,29754,6
115,Senate,12,29909,6
115,Senate,12,29924,1
115,Senate,12,29935,6
115,Senate,12,29940,1
115,Senate,12,39310,1
115,Senate,12,40300,6
115,Senate,12,40304,6
115,Senate,12,40305,6
115,Senate,12,40700,1
115,Senate,12,40701,1
115,Senate,12,40702,1
115,Senate,12,40703,1
115,Senate,12,40704,1
115,Senate,12,40705,6
115,Senate,12,40707,6
115,Senate,12,40902,6
115,Senate,12,40904,1
115,Senate,12,40906,1
115,Senate,12,40908,1
115,Senate,12,40909,1
115,Senate,12,40910,1
115,Senate,12,40915,1
115,Senate,12,40916,1
115,Senate,12,41101,1
115,Senate,12,41102,6
115,Senate,12,41104,6
115,Senate,12,41107,6
115,Senate,12,41110,6
115,Senate,12,41111,6
115,Senate,12,41112,1
115,Senate,12,41300,1
115,Senate,12,41301,1
115,Senate,12,41302,6
115,Senate,12,41303,1
115,Senate,12,41304,6
115,Senate,12,41305,1
115,Senate,12,41308,1
115,Senate,12,41500,6
115,Senate,12,41501,6
115,Senate,12,41502,6
115,Senate,12,41503,6
115,Senate,12,41504,6
115,Senate,12,41505,6
115,Senate,12,41700,1
115,Senate,12,41701,1
115,Senate,12,41702,1
115,Senate,12,41703,6
115,Senate,12,49300,9
115,Senate,12,49308,1
115,Senate,12,49700,9
115,Senate,12,49703,1
115,Senate,12,49706,6
115,Senate,12,94659,6
115,Senate,13,14009,1
115,Senate,13,14226,1
115,Senate,13,14307,6
115,Senate,13,14435,6
115,Senate,13,14503,1
115,Senate,13,14651,6
115,Senate,13,14852,1
115,Senate,13,14858,6
115,Senate,13,14871,6
115,Senate,13,14921,1
115,Senate,13,15015,6
115,Senate,13,15021,6
115,Senate,13,15039,1
115,Senate,13,15408,6
115,Senate,13,15424,1
115,Senate,13,20100,1
115,Senate,13,20101,1
115,Senate,13,20146,1
115,Senate,13,20330,6
115,Senate,13,20707,6
115,Senate,13,20713,6
115,Senate,13,20717,6
115,Senate,13,20730,1
115,Senate,13,20735,6
115,Senate,13,20919,1
115,Senate,13,20923,6
115,Senate,13,20930,6
115,Senate,13,21112,1
115,Senate,13,21133,1
115,Senate,13,21166,1
115,Senate,13,21173,1
115,Senate,13,21301,1
115,Senate,13,21325,6
115,Senate,13,21338,1
115,Senate,13,29142,6
115,Senate,13,29147,6
115,Senate,13,29345,1
115,Senate,13,29373,6
115,Senate,13,29386,6
115,Senate,13,29389,6
115,Senate,13,29534,1
115,Senate,13,29548,1
115,Senate,13,29566,1
115,Senate,13,29722,1
115,Senate,13,29732,6
115,Senate,13,29735,1
115,Senate,13,29754,1
115,Senate,13,29909,1
115,Senate,13,29924,6
115,Senate,13,29935,1
115,Senate,13,29940,6
115,Senate,13,39310,6
115,Senate,13,40300,1
115,Senate,13,40304,1
115,Senate,13,40305,1
115,Senate,13,40700,6
115,Senate,13,40701,6
115,Senate,13,40702,6
115,Senate,13,40703,6
115,Senate,13,40704,6
115,Senate,13,40705,1
115,Senate,13,40707,1
115,Senate,13,40902,1
115,Senate,13,40904,6
115,Senate,13,40906,6
115,Senate,13,40908,6
115,Senate,13,40909,6
115,Senate,13,40910,6
115,Senate,13,40915,6
115,Senate,13,40916,6
115,Senate,13,41101,6
115,Senate,13,41102,1
115,Senate,13,41104,1
115,Senate,13,41107,1
115,Senate,13,41110,1
115,Senate,13,41111,1
115,Senate,13,41112,6
115,Senate,13,41300,6
115,Senate,13,41301,6
115,Senate,13,41302,1
115,Senate,13,41303,6
115,Senate,13,41304,1
115,Senate,13,41305,6
115,Senate,13,41308,6
115,Senate,13,41500,1
115,Senate,13,41501,1
115,Senate,13,41502,1
115,Senate,13,41503,1
115,Senate,13,41504,1
115,Senate,13,41505,1
115,Senate,13,41700,6
115,Senate,13,41701,6
115,Senate,13,41702,6
115,Senate,13,41703,1
115,Senate,13,49300,9
115,Senate,13,49308,6
115,Senate,13,49700,9
115,Senate,13,49703,1
115,Senate,13,49706,1
115,Senate,13,94659,1
115,Senate,14,14009,6
115,Senate,14,14226,6
115,Senate,14,14307,1
115,Senate,14,14435,1
115,Senate,14,14503,6
115,Senate,14,14651,1
115,Senate,14,14852,6
115,Senate,14,14858,1
115,Senate,14,14871,1
115,Senate,14,14921,6
115,Senate,14,15015,1
115,Senate,14,15021,1
115,Senate,14,15039,6
115,Senate,14,15408,1
115,Senate,14,15424,6
115,Senate,14,20100,6
115,Senate,14,20101,6
115,Senate,14,20146,6
115,Senate,14,20330,1
115,Senate,14,20707,1
115,Senate,14,20713,1
115,Senate,14,20717,1
115,Senate,14,20730,1
115,Senate,14,20735,1
115,Senate,14,20919,6
115,Senate,14,20923,1
115,Senate,14,20930,1
115,Senate,14,21112,6
115,Senate,14,21133,6
115,Senate,14,21166,6
115,Senate,14,21173,6
115,Senate,14,21301,6
115,Senate,14,21325,1
115,Senate,14,21338,6
115,Senate,14,29142,1
115,Senate,14,29147,1
115,Senate,14,29345,6
115,Senate,14,29373,1
115,Senate,14,29386,6
115,Senate,14,29389,1
115,Senate,14,29534,6
115,Senate,14,29548,6
115,Senate,14,29566,6
115,Senate,14,29722,6
115,Senate,14,29732,1
115,Senate,14,29735,6
115,Senate,14,29754,6
115,Senate,14,29909,6
115,Senate,14,29924,1
115,Senate,14,29935,6
115,Senate,14,29940,1
115,Senate,14,39310,1
115,Senate,14,40300,6
115,Senate,14,40304,6
115,Senate,14,40305,6
115,Senate,14,40700,1
115,Senate,14,40701,1
115,Senate,14,40702,1
115,Senate,14,40703,1
115,Senate,14,40704,1
115,Senate,14,40705,6
115,Senate,14,40707,6
115,Senate,14,40902,6
115,Senate,14,40904,1
115,Senate,14,40906,1
115,Senate,14,40908,1
115,Senate,14,40909,1
115,Senate,14,40910,1
115,Senate,14,40915,1
115,Senate,14,40916,1
115,Senate,14,41101,1
115,Senate,14,41102,6
115,Senate,14,41104,6
115,Senate,14,41107,6
115,Senate,14,41110,6
115,Senate,14,41111,6
115,Senate,14,41112,1
115,Senate,14,41300,1
115,Senate,14,41301,1
115,Senate,14,41302,6
115,Senate,14,41303,1
115,Senate,14,41304,6
115,Senate,14,41305,1
115,Senate,14,41308,1
115,Senate,14,41500,6
115,Senate,14,41501,6
115,Senate,14,41502,6
115,Senate,14,41503,6
115,Senate,14,41504,6
115,Senate,14,41505,6
115,Senate,14,41700,1
115,Senate,14,41701,1
115,Senate,14,41702,1
115,Senate,14,41703,6
115,Senate,14,49300,9
115,Senate,14,49308,1
115,Senate,14,49700,9
115,Senate,14,49703,6
115,Senate,14,49706,6
115,Senate,14,94659,6
115,Senate,15,14009,6
115,Senate,15,14226,6
115,Senate,15,14307,1
115,Senate,15,14435,1
115,Senate,15,14503,6
115,Senate,15,14651,1
115,Senate,15,14852,6
115,Senate,15,14858,1
115,Senate,15,14871,1
115,Senate,15,14921,6
115,Senate,15,15015,1
115,Senate,15,15021,1
115,Senate,15,15039,6
115,Senate,15,15408,1
115,Senate,15,15424,6
115,Senate,15,20100,6
115,Senate,15,20101,6
115,Senate,15,20146,6
115,Senate,15,20330,1
115,Senate,15,20707,1
115,Senate,15,20713,1
115,Senate,15,20717,1
115,Senate,15,20730,1
115,Senate,15,20735,1
115,Senate,15,20919,6
115,Senate,15,20923,1
115,Senate,15,20930,1
115,Senate,15,21112,6
115,Senate,15,21133,6
115,Senate,15,21166,6
115,Senate,15,21173,6
115,Senate,15,21301,6
115,Senate,15,21325,1
115,Senate,15,21338,6
115,Senate,15,29142,1
115,Senate,15,29147,1
115,Senate,15,29345,6
115,Senate,15,29373,1
115,Senate,15,29386,6
115,Senate,15,29389,1
115,Senate,15,29534,6
115,Senate,15,29548,6
115,Senate,15,29566,6
115,Senate,15,29722,6
115,Senate,15,29732,1
115,Senate,15,29735,6
115,Senate,15,29754,6
115,Senate,15,29909,6
115,Senate,15,29924,1
115,Senate,15,29935,6
115,Senate,15,29940,1
115,Senate,15,39310,1
115,Senate,15,40300,6
115,Senate,15,40304,6
115,Senate,15,40305,6
115,Senate,15,40700,1
115,Senate,15,40701,1
115,Senate,15,40702,1
115,Senate,15,40703,1
115,Senate,15,40704,1
115,Senate,15,40705,6
115,Senate,15,40707,6
115,Senate,15,40902,6
115,Senate,15,40904,1
115,Senate,15,40906,1
115,Senate,15,40908,1
115,Senate,15,40909,1
115,Senate,15,40910,1
115,Senate,15,40915,1
115,Senate,15,40916,1
115,Senate,15,41101,1
115,Senate,15,41102,6
115,Senate,15,41104,6
115,Senate,15,41107,6
115,Senate,15,41110,6
115,Senate,15,41111,6
115,Senate,15,41112,1
115,Senate,15,41300,1
115,Senate,15,41301,1
115,Senate,15,41302,6
115,Senate,15,41303,1
115,Senate,15,41304,6
115,Senate,15,41305,1
115,Senate,15,41308,1
115,Senate,15,41500,6
115,Senate,15,41501,6
115,Senate,15,41502,6
115,Senate,15,41503,6
115,Senate,15,41504,6
115,Senate,15,41505,6
115,Senate,15,41700,1
115,Senate,15,41701,1
115,Senate,15,41702,1
115,Senate,15,41703,6
115,Senate,15,49300,9
115,Senate,15,49308,1
115,Senate,15,49700,9
115,Senate,15,49703,1
115,Senate,15,49706,6
115,Senate,15,94659,6
115,Senate,16,14009,1
115,Senate,16,14226,1
115,Senate,16,14307,6
115,Senate,16,14435,6
115,Senate,16,14503,1
115,Senate,16,14651,6
115,Senate,16,14852,1
115,Senate,16,14858,6
115,Senate,16,14871,6
115,Senate,16,14921,1
115,Senate,16,15015,6
115,Senate,16,15021,6
115,Senate,16,15039,1
115,Senate,16,15408,6
115,Senate,16,15424,1
115,Senate,16,20100,1
115,Senate,16,20101,1
115,Senate,16,20146,1
115,Senate,16,20330,6
115,Senate,16,20707,6
115,Senate,16,20713,6
115,Senate,16,20717,6
115,Senate,16,20730,1
115,Senate,16,20735,6
115,Senate,16,20919,1
115,Senate,16,20923,6
115,Senate,16,20930,6
115,Senate,16,21112,1
115,Senate,16,21133,1
115,Senate,16,21166,1
115,Senate,16,21173,1
115,Senate,16,21301,1
115,Senate,16,21325,6
115,Senate,16,21338,1
115,Senate,16,29142,6
115,Senate,16,29147,6
115,Senate,16,29345,1
115,Senate,16,29373,6
115,Senate,16,29386,1
115,Senate,16,29389,6
115,Senate,16,29534,1
115,Senate,16,29548,1
115,Senate,16,29566,1
115,Senate,16,29722,1
115,Senate,16,29732,6
115,Senate,16,29735,1
115,Senate,16,29754,1
115,Senate,16,29909,1
115,Senate,16,29924,6
115,Senate,16,29935,1
115,Senate,16,29940,6
115,Senate,16,39310,6
115,Senate,16,40300,1
115,Senate,16,40304,1
115,Senate,16,40305,1
115,Senate,16,40700,6
115,Senate,16,40701,6
115,Senate,16,40702,6
115,Senate,16,40703,6
115,Senate,16,40704,6
115,Senate,16,40705,1
115,Senate,16,40707,1
115,Senate,16,40902,1
115,Senate,16,40904,6
115,Senate,16,40906,6
115,Senate,16,40908,6
115,Senate,16,40909,6
115,Senate,16,40910,6
115,Senate,16,40915,6
115,Senate,16,40916,6
115,Senate,16,41101,6
115,Senate,16,41102,1
115,Senate,16,41104,6
115,Senate,16,41107,1
115,Senate,16,41110,6
115,Senate,16,41111,1
115,Senate,16,41112,6
115,Senate,16,41300,6
115,Senate,16,41301,6
115,Senate,16,41302,1
115,Senate,16,41303,6
115,Senate,16,41304,6
115,Senate,16,41305,6
115,Senate,16,41308,6
115,Senate,16,41500,1
115,Senate,16,41501,1
115,Senate,16,41502,1
115,Senate,16,41503,6
115,Senate,16,41504,1
115,Senate,16,41505,1
115,Senate,16,41700,6
115,Senate,16,41701,6
115,Senate,16,41702,6
115,Senate,16,41703,1
115,Senate,16,49300,9
115,Senate,16,49308,6
115,Senate,16,49700,9
115,Senate,16,49703,1
115,Senate,16,49706,1
115,Senate,16,94659,1
115,Senate,17,14009,1
115,Senate,17,14226,1
115,Senate,17,14307,6
115,Senate,17,14435,6
115,Senate,17,14503,1
115,Senate,17,14651,6
115,Senate,17,14852,1
115,Senate,17,14858,6
115,Senate,17,14871,6
115,Senate,17,14921,1
115,Senate,17,15015,6
115,Senate,17,15021,6
115,Senate,17,15039,1
115,Senate,17,15408,6
115,Senate,17,15424,1
115,Senate,17,20100,1
115,Senate,17,20101,1
115,Senate,17,20146,1
115,Senate,17,20330,6
115,Senate,17,20707,6
115,Senate,17,20713,6
115,Senate,17,20717,6
115,Senate,17,20730,1
115,Senate,17,20735,6
115,Senate,17,20919,1
115,Senate,17,20923,6
115,Senate,17,20930,6
115,Senate,17,21112,1
115,Senate,17,21133,1
115,Senate,17,21166,1
115,Senate,17,21173,1
115,Senate,17,21301,1
115,Senate,17,21325,6
115,Senate,17,21338,1
115,Senate,17,29142,6
115,Senate,17,29147,6
115,Senate,17,29345,1
115,Senate,17,29373,6
115,Senate,17,29386,1
115,Senate,17,29389,6
115,Senate,17,29534,1
115,Senate,17,29548,1
115,Senate,17,29566,1
115,Senate,17,29722,1
115,Senate,17,29732,6
115,Senate,17,29735,1
115,Senate,17,29754,1
115,Senate,17,29909,1
115,Senate,17,29924,6
115,Senate,17,29935,1
115,Senate,17,29940,6
115,Senate,17,39310,6
115,Senate,17,40300,1
115,Senate,17,40304,1
115,Senate,17,40305,1
115,Senate,17,40700,6
115,Senate,17,40701,6
115,Senate,17,40702,6
115,Senate,17,40703,6
115,Senate,17,40704,6
115,Senate,17,40705,1
115,Senate,17,40707,1
115,Senate,17,40902,1
115,Senate,17,40904,6
115,Senate,17,40906,6
115,Senate,17,40908,6
115,Senate,17,40909,6
115,Senate,17,40910,6
115,Senate,17,40915,6
115,Senate,17,40916,6
115,Senate,17,41101,6
115,Senate,17,41102,1
115,Senate,17,41104,1
115,Senate,17,41107,1
115,Senate,17,41110,1
115,Senate,17,41111,1
115,Senate,17,41112,6
115,Senate,17,41300,6
115,Senate,17,41301,6
115,Senate,17,41302,1
115,Senate,17,41303,6
115,Senate,17,41304,1
115,Senate,17,41305,6
115,Senate,17,41308,6
115,Senate,17,41500,1
115,Senate,17,41501,1
115,Senate,17,41502,1
115,Senate,17,41503,1
115,Senate,17,41504,1
115,Senate,17,41505,1
115,Senate,17,41700,6
115,Senate,17,41701,6
115,Senate,17,41702,6
115,Senate,17,41703,1
115,Senate,17,49300,9
115,Senate,17,49308,6
115,Senate,17,49700,9
115,Senate,17,49703,1
115,Senate,17,49706,1
115,Senate,17,94659,1
115,Senate,18,14009,6
115,Senate,18,14226,6
115,Senate,18,14307,1
115,Senate,18,14435,1
115,Senate,18,14503,6
115,Senate,18,14651,1
115,Senate,18,14852,6
115,Senate,18,14858,1
115,Senate,18,14871,1
115,Senate,18,14921,6
115,Senate,18,15015,1
115,Senate,18,15021,1
115,Senate,18,15039,6
115,Senate,18,15408,1
115,Senate,18,15424,6
115,Senate,18,20100,6
115,Senate,18,20101,6
115,Senate,18,20146,6
115,Senate,18,20330,1
115,Senate,18,20707,1
115,Senate,18,20713,1
115,Senate,18,20717,1
115,Senate,18,20730,1
115,Senate,18,20735,1
115,Senate,18,20919,6
115,Senate,18,20923,1
115,Senate,18,20930,1
115,Senate,18,21112,6
115,Senate,18,21133,6
115,Senate,18,21166,6
115,Senate,18,21173,6
115,Senate,18,21301,6
115,Senate,18,21325,1
115,Senate,18,21338,6
115,Senate,18,29142,1
115,Senate,18,29147,1
115,Senate,18,29345,6
115,Senate,18,29373,1
115,Senate,18,29386,6
115,Senate,18,29389,1
115,Senate,18,29534,6
115,Senate,18,29548,6
115,Senate,18,29566,6
115,Senate,18,29722,6
115,Senate,18,29732,1
115,Senate,18,29735,6
115,Senate,18,29754,6
115,Senate,18,29909,6
115,Senate,18,29924,1
115,Senate,18,29935,6
115,Senate,18,29940,1
115,Senate,18,39310,1
115,Senate,18,40300,6
115,Senate,18,40304,6
115,Senate,18,40305,6
115,Senate,18,40700,1
115,Senate,18,40701,1
115,Senate,18,40702,1
115,Senate,18,40703,1
115,Senate,18,40704,1
115,Senate,18,40705,6
115,Senate,18,40707,6
115,Senate,18,40902,6
115,Senate,18,40904,1
115,Senate,18,40906,1
115,Senate,18,40908,1
115,Senate,18,40909,1
115,Senate,18,40910,1
115,Senate,18,40915,1
115,Senate,18,40916,1
115,Senate,18,41101,1
115,Senate,18,41102,6
115,Senate,18,41104,6
115,Senate,18,41107,6
115,Senate,18,41110,6
115,Senate,18,41111,6
115,Senate,18,41112,1
115,Senate,18,41300,1
115,Senate,18,41301,1
115,Senate,18,41302,6
115,Senate,18,41303,1
115,Senate,18,41304,6
115,Senate,18,41305,1
115,Senate,18,41308,1
115,Senate,18,41500,6
115,Senate,18,41501,6
115,Senate,18,41502,6
115,Senate,18,41503,6
115,Senate,18,41504,6
115,Senate,18,41505,6
115,Senate,18,41700,1
115,Senate,18,41701,1
115,Senate,18,41702,1
115,Senate,18,41703,6
115,Senate,18,49300,9
115,Senate,18,49308,1
115,Senate,18,49700,9
115,Senate,18,49703,6
115,Senate,18,49706,6
115,Senate,18,94659,6
115,Senate,19,14009,1
115,Senate,19,14226,6
115,Senate,19,14307,6
115,Senate,19,14435,6
115,Senate,19,14503,6
115,Senate,19,14651,6
115,Senate,19,14852,1
115,Senate,19,14858,6
115,Senate,19,14871,6
115,Senate,19,14921,1
115,Senate,19,15015,6
115,Senate,19,15021,6
115,Senate,19,15039,1
115,Senate,19,15408,6
115,Senate,19,15424,1
115,Senate,19,20100,1
115,Senate,19,20101,1
115,Senate,19,20146,1
115,Senate,19,20330,6
115,Senate,19,20707,6
115,Senate,19,20713,6
115,Senate,19,20717,6
115,Senate,19,20730,1
115,Senate,19,20735,6
115,Senate,19,20919,1
115,Senate,19,20923,6
115,Senate,19,20930,6
115,Senate,19,21112,1
115,Senate,19,21133,1
115,Senate,19,21166,1
115,Senate,19,21173,1
115,Senate,19,21301,1
115,Senate,19,21325,6
115,Senate,19,21338,1
115,Senate,19,29142,6
115,Senate,19,29147,6
115,Senate,19,29345,1
115,Senate,19,29373,6
115,Senate,19,29386,1
115,Senate,19,29389,6
115,Senate,19,29534,1
115,Senate,19,29548,1
115,Senate,19,29566,1
115,Senate,19,29722,1
115,Senate,19,29732,6
115,Senate,19,29735,1
115,Senate,19,29754,1
115,Senate,19,29909,1
115,Senate,19,29924,6
115,Senate,19,29935,1
115,Senate,19,29940,6
115,Senate,19,39310,6
115,Senate,19,40300,1
115,Senate,19,40304,1
115,Senate,19,40305,1
115,Senate,19,40700,6
115,Senate,19,40701,6
115,Senate,19,40702,6
115,Senate,19,40703,6
115,Senate,19,40704,6
115,Senate,19,40705,1
115,Senate,19,40707,1
115,Senate,19,40902,1
115,Senate,19,40904,6
115,Senate,19,40906,6
115,Senate,19,40908,6
115,Senate,19,40909,6
115,Senate,19,40910,6
115,Senate,19,40915,6
115,Senate,19,40916,6
115,Senate,19,41101,6
115,Senate,19,41102,1
115,Senate,19,41104,1
115,Senate,19,41107,1
115,Senate,19,41110,1
115,Senate,19,41111,1
115,Senate,19,41112,6
115,Senate,19,41300,6
115,Senate,19,41301,6
115,Senate,19,41302,1
115,Senate,19,41303,6
115,Senate,19,41304,1
115,Senate,19,41305,6
115,Senate,19,41308,6
115,Senate,19,41500,1
115,Senate,19,41501,1
115,Senate,19,41502,1
115,Senate,19,41503,1
115,Senate,19,41504,1
115,Senate,19,41505,1
115,Senate,19,41700,6
115,Senate,19,41701,6
115,Senate,19,41702,6
115,Senate,19,41703,1
115,Senate,19,49300,9
115,Senate,19,49308,6
115,Senate,19,49700,9
115,Senate,19,49703,1
115,Senate,19,49706,1
115,Senate,19,94659,1
115,Senate,20,14009,6
115,Senate,20,14226,1
115,Senate,20,14307,1
115,Senate,20,14435,1
115,Senate,20,14503,6
115,Senate,20,14651,1
115,Senate,20,14852,6
115,Senate,20,14858,1
115,Senate,20,14871,1
115,Senate,20,14921,6
115,Senate,20,15015,6
115,Senate,20,15021,1
115,Senate,20,15039,1
115,Senate,20,15408,1
115,Senate,20,15424,6
115,Senate,20,20100,1
115,Senate,20,20101,1
115,Senate,20,20146,6
115,Senate,20,20330,1
115,Senate,20,20707,1
115,Senate,20,20713,1
115,Senate,20,20717,6
115,Senate,20,20730,1
115,Senate,20,20735,1
115,Senate,20,20919,6
115,Senate,20,20923,1
115,Senate,20,20930,6
115,Senate,20,21112,6
115,Senate,20,21133,6
115,Senate,20,21166,6
115,Senate,20,21173,6
115,Senate,20,21301,6
115,Senate,20,21325,1
115,Senate,20,21338,6
115,Senate,20,29142,1
115,Senate,20,29147,1
115,Senate,20,29345,6
115,Senate,20,29373,6
115,Senate,20,29386,6
115,Senate,20,29389,1
115,Senate,20,29534,6
115,Senate,20,29548,6
115,Senate,20,29566,6
115,Senate,20,29722,6
115,Senate,20,29732,1
115,Senate,20,29735,6
115,Senate,20,29754,1
115,Senate,20,29909,6
115,Senate,20,29924,1
115,Senate,20,29935,6
115,Senate,20,29940,1
115,Senate,20,39310,6
115,Senate,20,40300,1
115,Senate,20,40304,6
115,Senate,20,40305,6
115,Senate,20,40700,1
115,Senate,20,40701,1
115,Senate,20,40702,6
115,Senate,20,40703,6
115,Senate,20,40704,1
115,Senate,20,40705,6
115,Senate,20,40707,6
115,Senate,20,40902,6
115,Senate,20,40904,1
115,Senate,20,40906,1
115,Senate,20,40908,1
115,Senate,20,40909,6
115,Senate,20,40910,6
115,Senate,20,40915,1
115,Senate,20,40916,6
115,Senate,20,41101,1
115,Senate,20,41102,6
115,Senate,20,41104,1
115,Senate,20,41107,6
115,Senate,20,41110,1
115,Senate,20,41111,6
115,Senate,20,41112,1
115,Senate,20,41300,1
115,Senate,20,41301,1
115,Senate,20,41302,6
115,Senate,20,41303,6
115,Senate,20,41304,1
115,Senate,20,41305,1
115,Senate,20,41308,6
115,Senate,20,41500,6
115,Senate,20,41501,6
115,Senate,20,41502,6
115,Senate,20,41503,6
115,Senate,20,41504,6
115,Senate,20,41505,6
115,Senate,20,41700,1
115,Senate,20,41701,1
115,Senate,20,41702,1
115,Senate,20,41703,1
115,Senate,20,49300,9
115,Senate,20,49308,6
115,Senate,20,49700,9
115,Senate,20,49703,1
115,Senate,20,49706,6
115,Senate,20,94659,6
115,Senate,21,14009,6
115,Senate,21,14226,6
115,Senate,21,14307,1
115,Senate,21,14435,1
115,Senate,21,14503,6
115,Senate,21,14651,1
115,Senate,21,14852,6
115,Senate,21,14858,1
115,Senate,21,14871,1
115,Senate,21,14921,6
115,Senate,21,15015,1
115,Senate,21,15021,1
115,Senate,21,15039,6
115,Senate,21,15408,1
115,Senate,21,15424,6
115,Senate,21,20100,6
115,Senate,21,20101,6
115,Senate,21,20146,6
115,Senate,21,20330,1
115,Senate,21,20707,1
115,Senate,21,20713,1
115,Senate,21,20717,1
115,Senate,21,20730,6
115,Senate,21,20735,1
115,Senate,21,20919,6
115,Senate,21,20923,1
115,Senate,21,20930,1
115,Senate,21,21112,6
115,Senate,21,21133,6
115,Senate,21,21166,6
115,Senate,21,21173,6
115,Senate,21,21301,6
115,Senate,21,21325,1
115,Senate,21,21338,6
115,Senate,21,29142,1
115,Senate,21,29147,1
115,Senate,21,29345,6
115,Senate,21,29373,1
115,Senate,21,29386,6
115,Senate,21,29389,1
115,Senate,21,29534,6
115,Senate,21,29548,6
115,Senate,21,29566,6
115,Senate,21,29722,6
115,Senate,21,29732,1
115,Senate,21,29735,6
115,Senate,21,29754,6
115,Senate,21,29909,6
115,Senate,21,29924,1
115,Senate,21,29935,6
115,Senate,21,29940,1
115,Senate,21,39310,1
115,Senate,21,40300,6
115,Senate,21,40304,6
115,Senate,21,40305,6
115,Senate,21,40700,1
115,Senate,21,40701,1
115,Senate,21,40702,1
115,Senate,21,40703,1
115,Senate,21,40704,1
115,Senate,21,40705,6
115,Senate,21,40707,6
115,Senate,21,40902,6
115,Senate,21,40904,1
115,Senate,21,40906,1
115,Senate,21,40908,1
115,Senate,21,40909,1
115,Senate,21,40910,1
115,Senate,21,40915,1
115,Senate,21,40916,1
115,Senate,21,41101,1
115,Senate,21,41102,6
115,Senate,21,41104,6
115,Senate,21,41107,6
115,Senate,21,41110,6
115,Senate,21,41111,6
115,Senate,21,41112,1
115,Senate,21,41300,1
115,Senate,21,41301,1
115,Senate,21,41302,6
115,Senate,21,41303,1
115,Senate,21,41304,6
115,Senate,21,41305,1
115,Senate,21,41308,1
115,Senate,21,41500,6
